정류장아이디,정류장 명칭,정류장 유형,중앙차로 여부,노드영문명,lat,lon,수집일시,단축아이디,도시코드,도시명
SEB115900166,새마을금고,,,,37.5502377,126.8732764,2021-09-16 7:31,16514,11,서울특별시
SEB111000932,불광역3.6호선,,,,37.6118836,126.9287549,2021-09-16 7:31,12021,11,서울특별시
SEB107000093,보문동주민센터,,,,37.5804514,127.0218634,2021-09-16 7:31,8183,11,서울특별시
SEB103900282,행당동서울숲더샵,,,,37.5577004,127.0398827,2021-09-16 7:31,4898,11,서울특별시
SEB124000131,예닮요양병원,,,,37.5355253,127.1389352,2021-09-16 7:31,25242,11,서울특별시
SEB116900171,대상APT,,,,37.4819053,126.8499946,2021-09-16 7:31,17887,11,서울특별시
SEB109000033,방학사거리,,,,37.6622176,127.0421039,2021-09-16 7:31,10116,11,서울특별시
SEB103900170,삼성래미안아파트,,,,37.565494,127.0402755,2021-09-16 7:31,4826,11,서울특별시
SEB108000041,광산사거리,,,,37.6437637,127.021837,2021-09-16 7:31,9129,11,서울특별시
SEB121900312,언남초등학교,,,,37.4544583,127.0616074,2021-09-16 7:31,22519,11,서울특별시
SEB113000159,망원시장.망원동월드컵시장입구,,,,37.5575205,126.9085177,2021-09-16 7:31,14250,11,서울특별시
SEB110000178,광운대역,,,,37.6226011,127.0616088,2021-09-16 7:31,11278,11,서울특별시
SEB119900279,보라매역.동작세무서,,,,37.4979925,126.9202294,2021-09-16 7:31,20995,11,서울특별시
SEB204000253,복정파출소.복정캠퍼스맛집거리,,,,37.4567072,127.1259172,2021-09-16 7:31,5170,11,서울특별시
SEB218000221,동산동능모퉁이.한국지역난방공,,,,37.6468589,126.9056673,2021-09-16 7:31,35160,11,서울특별시
SEB213000006,가리대사거리.소하상업지구,,,,37.4485641,126.8826749,2021-09-16 7:31,38193,11,서울특별시
SEB213000347,철산역,,,,37.47633,126.8679941,2021-09-16 7:31,38125,11,서울특별시
SEB103000140,성수동SK아파트형공장앞,,,,37.5457698,127.0500259,2021-09-16 7:31,4242,11,서울특별시
SEB123000060,영동일고레이크팰리스앞,,,,37.5088084,127.0921466,2021-09-16 7:31,24149,11,서울특별시
SEB116900307,항동중학교,,,,37.4826733,126.8217726,2021-09-16 7:31,17535,11,서울특별시
SEB113900247,신촌한의원,,,,37.5556204,126.9348062,2021-09-16 7:31,14591,11,서울특별시
SEB122000262,구룡산입구,,,,37.477958,127.062987,2021-09-16 7:31,23366,11,서울특별시
SEB218000548,동산고등학교,,,,37.6425682,126.8864426,2021-09-16 7:31,35123,11,서울특별시
SEB119000090,남성초등학교,,,,37.484446,126.9790308,2021-09-16 7:31,20183,11,서울특별시
SEB113900041,와우공원입구,,,,37.5531811,126.9300208,2021-09-16 7:31,14545,11,서울특별시
SEB121001314,사당역,,,,37.4751799,126.9816636,2021-09-16 7:31,21028,11,서울특별시
SEB219000356,일산동구청(중),,,,37.6577828,126.7742637,2021-09-16 7:31,36695,11,서울특별시
SEB124000095,길동성당,,,,37.5442296,127.1480297,2021-09-16 7:31,25196,11,서울특별시
SEB117900181,석수역,,,,37.434983,126.9027626,2021-09-16 7:31,18988,11,서울특별시
SEB207000306,호원동.한주3.4차아파트,,,,37.7203761,127.0476544,2021-09-16 7:31,61180,11,서울특별시
SEB123000294,가락시장.가락시장역,,,,37.4937628,127.1171509,2021-09-16 7:31,24385,11,서울특별시
SEB219000057,두신마을,,,,37.6949325,126.7243157,2021-09-16 7:31,36656,11,서울특별시
SEB218000193,능곡역.능곡시장,,,,37.6205477,126.8200922,2021-09-16 7:31,35345,11,서울특별시
SEB110900005,상계역,,,,37.6606442,127.0736491,2021-09-16 7:31,11515,11,서울특별시
SEB111900078,한일탕,,,,37.6258625,126.9181148,2021-09-16 7:31,12533,11,서울특별시
SEB119000117,신대방경남아파트,,,,37.4884286,126.9072269,2021-09-16 7:31,20210,11,서울특별시
SEB112000079,홍은현대아파트.스위스그랜드호텔,,,,37.5883525,126.9363437,2021-09-16 7:31,13162,11,서울특별시
SEB114900029,목동센트럴2단지,,,,37.5155299,126.8410312,2021-09-16 7:31,15513,11,서울특별시
SEB122000186,영동중앙교회,,,,37.4981539,127.0379751,2021-09-16 7:31,23289,11,서울특별시
SEB220000064,잔디마을,,,,37.4639078,127.0345604,2021-09-16 7:31,37501,11,서울특별시
SEB103000008,청계벽산아파트.텐즈힐아파트,,,,37.5687246,127.0304171,2021-09-16 7:31,4106,11,서울특별시
SEB122000322,압구정역3번출구,,,,37.5260014,127.0287139,2021-09-16 7:31,23429,11,서울특별시
SEB109000069,도봉고등학교,,,,37.6872443,127.0440331,2021-09-16 7:31,10154,11,서울특별시
SEB103900095,성동구도시관리공단.서울시시설관리공단,,,,37.5718289,127.0368611,2021-09-16 7:31,4600,11,서울특별시
SEB112900119,이진아기념도서관,,,,37.5726421,126.9564804,2021-09-16 7:31,13857,11,서울특별시
SEB107900035,현대아파트앞,,,,37.6090235,127.0201863,2021-09-16 7:31,8514,11,서울특별시
SEB211000074,역곡역남부,,,,37.4847018,126.813164,2021-09-16 7:31,0,11,서울특별시
SEB111000126,구산동주민센터.구산치안센터,,,,37.61138,126.911363,2021-09-16 7:31,12214,11,서울특별시
SEB121000252,탑성마을,,,,37.4595286,127.0547296,2021-09-16 7:31,22328,11,서울특별시
SEB207000417,송양초등학교,,,,37.7530833,127.1131027,2021-09-16 7:31,61616,11,서울특별시
SEB112000146,백련시장,,,,37.5769631,126.9248403,2021-09-16 7:31,13229,11,서울특별시
SEB108900272,한영교회,,,,37.6231428,127.0318418,2021-09-16 7:31,9934,11,서울특별시
SEB100000410,인사동.북촌,,,,37.575895,126.9837977,2021-09-16 7:31,1905,11,서울특별시
SEB120000012,난곡입구,,,,37.4822111,126.9156138,2021-09-16 7:31,21111,11,서울특별시
SEB110000260,청암중.고등학교,,,,37.6525019,127.0738564,2021-09-16 7:31,11361,11,서울특별시
SEB119000065,상도터널상도동,,,,37.5046732,126.9496056,2021-09-16 7:31,20158,11,서울특별시
SEB110000325,하계역,,,,37.6368537,127.0694876,2021-09-16 7:31,11426,11,서울특별시
SEB116900126,1호선구일역,,,,37.4952173,126.8722148,2021-09-16 7:31,17954,11,서울특별시
SEB218000232,옥빛마을16단지,,,,37.6266466,126.8309171,2021-09-16 7:31,35398,11,서울특별시
SEB102900025,보광동삼거리,,,,37.5307329,126.996825,2021-09-16 7:31,3542,11,서울특별시
SEB117900128,금천현대아파트,,,,37.4616767,126.8915232,2021-09-16 7:31,18859,11,서울특별시
SEB110000110,노원역9번출구,,,,37.656087,127.061986,2021-09-16 7:31,11210,11,서울특별시
SEB100000005,혜화동로터리.여운형활동터,,,,37.586243,127.001744,2021-09-16 7:31,1005,11,서울특별시
SEB218000612,쌍굴입구,,,,37.592068,126.8755227,2021-09-16 7:31,35425,11,서울특별시
SEB107900111,한신105동앞,,,,37.5925539,127.0090683,2021-09-16 7:31,8984,11,서울특별시
SEB111000120,역촌초등학교,,,,37.6027929,126.9155726,2021-09-16 7:31,12208,11,서울특별시
SEB120900100,동산교회,,,,37.478779,126.929898,2021-09-16 7:31,21743,11,서울특별시
SEB107900020,고려대법과대학입구,,,,37.5913557,127.0330195,2021-09-16 7:31,8494,11,서울특별시
SEB102000072,한남5거리,,,,37.5328656,127.0083381,2021-09-16 7:31,3166,11,서울특별시
SEB116000025,구로구청,,,,37.4945619,126.8879268,2021-09-16 7:31,17111,11,서울특별시
SEB109900072,서울북부지방법원,,,,37.6776701,127.0492414,2021-09-16 7:31,10572,11,서울특별시
SEB106000434,망우역.망우지구대,,,,37.5988214,127.0955656,2021-09-16 7:31,7007,11,서울특별시
SEB103000130,사근고개,,,,37.5612555,127.0445101,2021-09-16 7:31,4231,11,서울특별시
SEB122000399,현대1차우성아파트,,,,37.4818263,127.0551722,2021-09-16 7:31,23522,11,서울특별시
SEB218000276,삼송마을20단지,,,,37.6515986,126.886812,2021-09-16 7:31,35112,11,서울특별시
SEB105900013,새마을금고앞,,,,37.5977887,127.0601637,2021-09-16 7:31,6535,11,서울특별시
SEB124000178,명일동신동아아파트,,,,37.5545613,127.1518429,2021-09-16 7:31,25290,11,서울특별시
SEB124000425,고현초등학교,,,,37.553041,127.1653276,2021-09-16 7:31,25367,11,서울특별시
SEB109000067,창동주공18단지,,,,37.6472653,127.0527729,2021-09-16 7:31,10152,11,서울특별시
SEB104000165,어린이대공원후문,,,,37.5508666,127.0905075,2021-09-16 7:31,5258,11,서울특별시
SEB114000174,신정1동우체국,,,,37.5221525,126.8614154,2021-09-16 7:31,15277,11,서울특별시
SEB222000617,임촌마을,,,,37.6766159,127.1342542,2021-09-16 7:31,42729,11,서울특별시
SEB110900069,하계2동주민센터,,,,37.6319345,127.0683092,2021-09-16 7:31,11592,11,서울특별시
SEB117900186,시흥계곡앞,,,,37.4467809,126.9103582,2021-09-16 7:31,18981,11,서울특별시
SEB111000080,신흥시장,,,,37.5954014,126.914564,2021-09-16 7:31,12168,11,서울특별시
SEB116900174,동삼빌라,,,,37.4871985,126.8239763,2021-09-16 7:31,17846,11,서울특별시
SEB111000044,신진과학기술고교.이마트은평점,,,,37.5995376,126.9186295,2021-09-16 7:31,12132,11,서울특별시
SEB116000068,구로역,,,,37.50455,126.882277,2021-09-16 7:31,17154,11,서울특별시
SEB123000209,마천동사거리,,,,37.4986402,127.1467148,2021-09-16 7:31,24299,11,서울특별시
SEB100000030,광화문,,,,37.570365,126.975837,2021-09-16 7:31,1125,11,서울특별시
SEB111000355,신도초중교입구.한국고전번역원,,,,37.6315631,126.9269041,2021-09-16 7:31,12450,11,서울특별시
SEB108000028,인수중학교.극동아파트,,,,37.6425036,127.0108285,2021-09-16 7:31,9116,11,서울특별시
SEB124000206,강일고등학교.강일리버파크7단지,,,,37.564711,127.1784008,2021-09-16 7:31,25323,11,서울특별시
SEB116900009,작은굴다리,,,,37.5029295,126.845529,2021-09-16 7:31,17673,11,서울특별시
SEB219000029,청석궁.성석동감내,,,,37.7139634,126.7886365,2021-09-16 7:31,36297,11,서울특별시
SEB211000075,양지초교.부안초교,,,,37.4816429,126.8143375,2021-09-16 7:31,0,11,서울특별시
SEB112900202,송죽원,,,,37.5838407,126.9386997,2021-09-16 7:31,13563,11,서울특별시
SEB102000011,갈월동,,,,37.5509755,126.9722373,2021-09-16 7:31,3011,11,서울특별시
SEB120000029,서울대학교,,,,37.466827,126.948727,2021-09-16 7:31,21128,11,서울특별시
SEB219000353,백석8블록,,,,37.6468475,126.7898072,2021-09-16 7:31,36159,11,서울특별시
SEB116000156,연세중앙교회,,,,37.4933027,126.8359813,2021-09-16 7:31,17248,11,서울특별시
SEB114000005,신목중학교.목동2단지후문,,,,37.538047,126.8734566,2021-09-16 7:31,15105,11,서울특별시
SEB115900120,현대슈퍼,,,,37.5520128,126.830814,2021-09-16 7:31,16861,11,서울특별시
SEB117000009,시흥사거리,,,,37.4525166,126.9014119,2021-09-16 7:31,18009,11,서울특별시
SEB112900130,영천시장입구,,,,37.5689547,126.961441,2021-09-16 7:31,13878,11,서울특별시
SEB112000133,홍연2교현대교통종점,,,,37.5785198,126.9300356,2021-09-16 7:31,13216,11,서울특별시
SEB124000043,서울장애인종합복지관,,,,37.5547923,127.1465848,2021-09-16 7:31,25143,11,서울특별시
SEB100900171,서울국제고등학교,,,,37.5890742,126.9971407,2021-09-16 7:31,1858,11,서울특별시
SEB115900157,공영주차장,,,,37.5531867,126.8478384,2021-09-16 7:31,16958,11,서울특별시
SEB123000153,보성중고등학교,,,,37.5200907,127.1330532,2021-09-16 7:31,24243,11,서울특별시
SEB122000023,영동시장논현역,,,,37.5102711,127.0220463,2021-09-16 7:31,23123,11,서울특별시
SEB123000267,가락동쌍용아파트앞,,,,37.4939454,127.1298582,2021-09-16 7:31,24358,11,서울특별시
SEB121000074,상문고교,,,,37.4819049,127.0047242,2021-09-16 7:31,22150,11,서울특별시
SEB116900265,서울남부교정시설입구,,,,37.476656,126.8414223,2021-09-16 7:31,17459,11,서울특별시
SEB118000171,서울지방병무청,,,,37.5051747,126.9221593,2021-09-16 7:31,19256,11,서울특별시
SEB114000086,목동14단지관리사무소앞,,,,37.5151991,126.8721219,2021-09-16 7:31,15189,11,서울특별시
SEB104900051,마을금고.브레드제과점,,,,37.5576339,127.0892468,2021-09-16 7:31,5522,11,서울특별시
SEB112900083,정원여중입구,,,,37.5864367,126.9345801,2021-09-16 7:31,13561,11,서울특별시
SEB119000062,상도노빌리티아파트,,,,37.5043269,126.9468675,2021-09-16 7:31,20155,11,서울특별시
SEB110000334,서울온천,,,,37.6393648,127.074308,2021-09-16 7:31,11435,11,서울특별시
SEB124000348,상일초등학교,,,,37.5466368,127.1723641,2021-09-16 7:31,25722,11,서울특별시
SEB113900254,망원시장,,,,37.5574392,126.9059847,2021-09-16 7:31,14572,11,서울특별시
SEB123000340,송파배드민턴체육관,,,,37.4942073,127.1380635,2021-09-16 7:31,24432,11,서울특별시
SEB110000683,공릉동.동신아파트앞,,,,37.6280018,127.0776094,2021-09-16 7:31,11170,11,서울특별시
SEB122900007,한아름아파트.사이룩스오피스텔,,,,37.4882883,127.1043695,2021-09-16 7:31,23562,11,서울특별시
SEB121900196,서초구청,,,,37.4840614,127.0324034,2021-09-16 7:31,22863,11,서울특별시
SEB115000151,염창동새마을금고,,,,37.550157,126.8727944,2021-09-16 7:31,16248,11,서울특별시
SEB105000049,한천로쌍용아파트앞,,,,37.5986649,127.0678869,2021-09-16 7:31,6133,11,서울특별시
SEB103900128,응봉초등학교.대림아파트,,,,37.550802,127.033168,2021-09-16 7:31,4742,11,서울특별시
SEB222000623,청학리주공5단지.별내도서관,,,,37.7072347,127.1190574,2021-09-16 7:31,42098,11,서울특별시
SEB120900202,미성중학교,,,,37.475604,126.9130747,2021-09-16 7:31,21860,11,서울특별시
SEB123000622,송파더센트레.힐스테이트송파,,,,37.4796205,127.1415791,2021-09-16 7:31,24419,11,서울특별시
SEB109000177,창동대우아파트입구,,,,37.6432163,127.0403424,2021-09-16 7:31,10263,11,서울특별시
SEB105000019,신설동역,,,,37.5762453,127.025947,2021-09-16 7:31,6102,11,서울특별시
SEB121000019,고속터미널,,,,37.5062923,127.0052834,2021-09-16 7:31,22019,11,서울특별시
SEB116000101,정진학교.온수힐스테이트아파트,,,,37.4969745,126.8221461,2021-09-16 7:31,17187,11,서울특별시
SEB105000185,경희대입구,,,,37.5915413,127.0528626,2021-09-16 7:31,6271,11,서울특별시
SEB106000319,중랑공영차고지.신내역,,,,37.6137621,127.1021199,2021-09-16 7:31,7418,11,서울특별시
SEB116900276,천왕역4번출구,,,,37.4859413,126.8393714,2021-09-16 7:31,17202,11,서울특별시
SEB100900051,창덕궁,,,,37.5760892,126.99062,2021-09-16 7:31,1558,11,서울특별시
SEB119900220,영은교회,,,,37.4943795,126.9339921,2021-09-16 7:31,20948,11,서울특별시
SEB218000564,부대앞,,,,37.628665,126.8860693,2021-09-16 7:31,35132,11,서울특별시
SEB120000420,봉일시장,,,,37.485419,126.9375179,2021-09-16 7:31,21342,11,서울특별시
SEB105000021,용두로타리한국의류시험연구원,,,,37.5772564,127.029482,2021-09-16 7:31,6104,11,서울특별시
SEB121900118,방배(백석예술대)역.서초프라자약국,,,,37.4822348,126.9973009,2021-09-16 7:31,22574,11,서울특별시
SEB122000032,학동역,,,,37.5151581,127.030375,2021-09-16 7:31,23132,11,서울특별시
SEB100900082,넓은마당,,,,37.5752728,126.962888,2021-09-16 7:31,1581,11,서울특별시
SEB116900243,천왕이펜하우스1단지,,,,37.4856296,126.8377361,2021-09-16 7:31,17983,11,서울특별시
SEB121000939,반포한강공원.세빛섬,,,,37.5120288,126.9973394,2021-09-16 7:31,22404,11,서울특별시
SEB101000030,숭례문남산방향,,,,37.5585581,126.975672,2021-09-16 7:31,2125,11,서울특별시
SEB121900064,삼환아파트,,,,37.4800296,127.0056275,2021-09-16 7:31,22494,11,서울특별시
SEB110000010,공릉행복발전소,,,,37.622149,127.0723921,2021-09-16 7:31,11110,11,서울특별시
SEB121000220,시민의숲.양재꽃시장,,,,37.470867,127.03836,2021-09-16 7:31,22296,11,서울특별시
SEB110000215,한천초등학교,,,,37.619986,127.0699692,2021-09-16 7:31,11315,11,서울특별시
SEB225000218,부곡3단지아파트,,,,37.3238951,126.9400108,2021-09-16 7:31,40169,11,서울특별시
SEB213000308,소하단독필지,,,,37.4485366,126.8907143,2021-09-16 7:31,38677,11,서울특별시
SEB120000453,신림2동차고지,,,,37.4708289,126.9386708,2021-09-16 7:31,21842,11,서울특별시
SEB110000356,석계역1번출구,,,,37.6147437,127.0649394,2021-09-16 7:31,11457,11,서울특별시
SEB115900058,선교교회,,,,37.534342,126.8477612,2021-09-16 7:31,16576,11,서울특별시
SEB116900259,삼덕마을입구,,,,37.5073408,126.8501021,2021-09-16 7:31,17406,11,서울특별시
SEB123000342,풍납중학교앞,,,,37.5247728,127.1152307,2021-09-16 7:31,24434,11,서울특별시
SEB122000280,일원본동주민센터,,,,37.4833831,127.0859753,2021-09-16 7:31,23384,11,서울특별시
SEB121900148,방배열린문화센터.가야치과병원,,,,37.4891551,126.9928643,2021-09-16 7:31,22928,11,서울특별시
SEB106000133,지하철7호선면목역,,,,37.5883969,127.088363,2021-09-16 7:31,7228,11,서울특별시
SEB119900320,사당종합체육관,,,,37.492524,126.9696348,2021-09-16 7:31,20534,11,서울특별시
SEB210000258,상도중학교,,,,37.4935227,126.759962,2021-09-16 7:31,46601,11,서울특별시
SEB107900104,종암교통정보센터,,,,37.5942993,127.035828,2021-09-16 7:31,8465,11,서울특별시
SEB123000577,송파푸르지오시티.한화오벨리스크,,,,37.4806036,127.1204716,2021-09-16 7:31,24497,11,서울특별시
SEB114000171,신정역(은행정).신정4동주민센터,,,,37.5246301,126.8542989,2021-09-16 7:31,15274,11,서울특별시
SEB219000386,백석동.요진와이시티(중),,,,37.6408213,126.7910887,2021-09-16 7:31,36667,11,서울특별시
SEB205000134,보통골동양공업사,,,,37.4346055,127.1788239,2021-09-16 7:31,49062,11,서울특별시
SEB113000135,연남동,,,,37.5625221,126.927541,2021-09-16 7:31,14226,11,서울특별시
SEB110900016,대동택시,,,,37.6658821,127.0708375,2021-09-16 7:31,11539,11,서울특별시
SEB120900032,2단지종합상가,,,,37.4633833,126.9266805,2021-09-16 7:31,21558,11,서울특별시
SEB103000044,대현산배수지공원입구,,,,37.5562746,127.0200419,2021-09-16 7:31,4143,11,서울특별시
SEB121000303,반포대교남단.한강시민공원입구,,,,37.5069439,127.0003902,2021-09-16 7:31,22382,11,서울특별시
SEB109900126,벽산아파트,,,,37.6583226,127.0249781,2021-09-16 7:31,10575,11,서울특별시
SEB218000004,원당중학교,,,,37.6632563,126.822918,2021-09-16 7:31,35012,11,서울특별시
SEB104900037,자양중학교앞,,,,37.5346905,127.0759963,2021-09-16 7:31,5544,11,서울특별시
