사고다발지FID,사고다발지ID,법정동코드,지점코드,시도시군구명,지점명,발생건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도,다발지역폴리곤
6619257,2020037,4711311600,47113001  ,경상북도 포항시 북구1,경상북도 포항시 북구 죽도동(양학천로136 부근),6,6,0,3,3,0,129.3607366,36.02630105,"{""type"":""Polygon"",""coordinates"":[[[129.36253327,36.02630105],[129.36249875,36.02601758],[129.36239651,36.02574501],[129.36223049,36.0254938],[129.36200705,36.02527361],[129.3617348,36.0250929],[129.36142418,36.02495863],[129.36108715,36.02487594],[129.36073664,36.02484802],[129.36038614,36.02487594],[129.3600491,36.02495863],[129.35973849,36.0250929],[129.35946623,36.02527361],[129.3592428,36.0254938],[129.35907677,36.02574501],[129.35897453,36.02601758],[129.35894001,36.02630105],[129.35897453,36.02658452],[129.35907677,36.0268571],[129.3592428,36.0271083],[129.35946623,36.02732849],[129.35973849,36.02750919],[129.3600491,36.02764346],[129.36038614,36.02772614],[129.36073664,36.02775406],[129.36108715,36.02772614],[129.36142418,36.02764346],[129.3617348,36.02750919],[129.36200705,36.02732849],[129.36223049,36.0271083],[129.36239651,36.0268571],[129.36249875,36.02658452],[129.36253327,36.02630105]]]}"
6619255,2020037,4711311600,47113002  ,경상북도 포항시 북구2,경상북도 포항시 북구 죽도동(오거리 부근),6,6,0,2,4,0,129.3661138,36.03282419,"{""type"":""Polygon"",""coordinates"":[[[129.36791039,36.03282419],[129.36787587,36.03254074],[129.36777363,36.03226819],[129.3676076,36.032017],[129.36738417,36.03179683],[129.36711191,36.03161614],[129.3668013,36.03148187],[129.36646426,36.03139919],[129.36611376,36.03137128],[129.36576325,36.03139919],[129.36542622,36.03148187],[129.3651156,36.03161614],[129.36484335,36.03179683],[129.36461991,36.032017],[129.36445389,36.03226819],[129.36435165,36.03254074],[129.36431713,36.03282419],[129.36435165,36.03310764],[129.36445389,36.03338019],[129.36461991,36.03363137],[129.36484335,36.03385154],[129.3651156,36.03403222],[129.36542622,36.03416648],[129.36576325,36.03424916],[129.36611376,36.03427708],[129.36646426,36.03424916],[129.3668013,36.03416648],[129.36711191,36.03403222],[129.36738417,36.03385154],[129.3676076,36.03363137],[129.36777363,36.03338019],[129.36787587,36.03310764],[129.36791039,36.03282419]]]}"
6617687,2020037,4711311600,47113003  ,경상북도 포항시 북구3,경상북도 포항시 북구 죽도동(5호광장 부근),4,4,0,3,1,0,129.3553771,36.02074878,"{""type"":""Polygon"",""coordinates"":[[[129.35717371,36.02074878],[129.35713918,36.02046529],[129.35703695,36.02019269],[129.35687092,36.01994147],[129.35664749,36.01972126],[129.35637523,36.01954055],[129.35606462,36.01940626],[129.35572758,36.01932357],[129.35537708,36.01929565],[129.35502657,36.01932357],[129.35468954,36.01940626],[129.35437892,36.01954055],[129.35410667,36.01972126],[129.35388323,36.01994147],[129.35371721,36.02019269],[129.35361497,36.02046529],[129.35358045,36.02074878],[129.35361497,36.02103227],[129.35371721,36.02130487],[129.35388323,36.02155609],[129.35410667,36.02177629],[129.35437892,36.021957],[129.35468954,36.02209128],[129.35502657,36.02217397],[129.35537708,36.02220189],[129.35572758,36.02217397],[129.35606462,36.02209128],[129.35637523,36.021957],[129.35664749,36.02177629],[129.35687092,36.02155609],[129.35703695,36.02130487],[129.35713918,36.02103227],[129.35717371,36.02074878]]]}"
6619258,2020037,4713010400,47130001  ,경상북도 경주시1,경상북도 경주시 성동동(원화로345 부근),11,11,0,6,5,0,129.2177239,35.85196727,"{""type"":""Polygon"",""coordinates"":[[[129.2195205,35.85196727],[129.21948598,35.85168317],[129.21938374,35.85140999],[129.21921772,35.85115823],[129.21899428,35.85093755],[129.21872203,35.85075645],[129.21841141,35.85062188],[129.21807438,35.85053901],[129.21772387,35.85051103],[129.21737337,35.85053901],[129.21703633,35.85062188],[129.21672572,35.85075645],[129.21645346,35.85093755],[129.21623003,35.85115823],[129.216064,35.85140999],[129.21596177,35.85168317],[129.21592724,35.85196727],[129.21596177,35.85225136],[129.216064,35.85252454],[129.21623003,35.8527763],[129.21645346,35.85299697],[129.21672572,35.85317807],[129.21703633,35.85331264],[129.21737337,35.8533955],[129.21772387,35.85342348],[129.21807438,35.8533955],[129.21841141,35.85331264],[129.21872203,35.85317807],[129.21899428,35.85299697],[129.21921772,35.8527763],[129.21938374,35.85252454],[129.21948598,35.85225136],[129.2195205,35.85196727]]]}"
6617756,2020037,4713010500,47130002  ,경상북도 경주시2,경상북도 경주시 황오동(팔우정로터리 부근),9,9,0,5,4,0,129.2170991,35.84175623,"{""type"":""Polygon"",""coordinates"":[[[129.21889568,35.84175623],[129.21886116,35.84147209],[129.21875892,35.84119888],[129.21859289,35.84094708],[129.21836946,35.84072638],[129.21809721,35.84054525],[129.21778659,35.84041066],[129.21744956,35.84032778],[129.21709905,35.8402998],[129.21674855,35.84032778],[129.21641151,35.84041066],[129.2161009,35.84054525],[129.21582864,35.84072638],[129.21560521,35.84094708],[129.21543918,35.84119888],[129.21533694,35.84147209],[129.21530242,35.84175623],[129.21533694,35.84204036],[129.21543918,35.84231357],[129.21560521,35.84256536],[129.21582864,35.84278606],[129.2161009,35.84296718],[129.21641151,35.84310177],[129.21674855,35.84318464],[129.21709905,35.84321263],[129.21744956,35.84318464],[129.21778659,35.84310177],[129.21809721,35.84296718],[129.21836946,35.84278606],[129.21859289,35.84256536],[129.21875892,35.84231357],[129.21886116,35.84204036],[129.21889568,35.84175623]]]}"
6619259,2020037,4713010200,47130003  ,경상북도 경주시3,경상북도 경주시 서부동(금성로295 부근),7,7,0,5,2,0,129.2081809,35.84490072,"{""type"":""Polygon"",""coordinates"":[[[129.2099775,35.84490072],[129.20994297,35.8446166],[129.20984073,35.8443434],[129.20967471,35.84409161],[129.20945127,35.84387092],[129.20917902,35.8436898],[129.20886841,35.84355521],[129.20853137,35.84347234],[129.20818086,35.84344435],[129.20783036,35.84347234],[129.20749332,35.84355521],[129.20718271,35.8436898],[129.20691045,35.84387092],[129.20668702,35.84409161],[129.20652099,35.8443434],[129.20641876,35.8446166],[129.20638423,35.84490072],[129.20641876,35.84518484],[129.20652099,35.84545805],[129.20668702,35.84570983],[129.20691045,35.84593052],[129.20718271,35.84611163],[129.20749332,35.84624621],[129.20783036,35.84632908],[129.20818086,35.84635707],[129.20853137,35.84632908],[129.20886841,35.84624621],[129.20917902,35.84611163],[129.20945127,35.84593052],[129.20967471,35.84570983],[129.20984073,35.84545805],[129.20994297,35.84518484],[129.2099775,35.84490072]]]}"
6617644,2020037,4715010500,47150001  ,경상북도 김천시1,경상북도 김천시 평화동(자산로1732 부근),5,5,0,3,2,0,128.1178832,36.12522938,"{""type"":""Polygon"",""coordinates"":[[[128.11967985,36.12522938],[128.11964533,36.12494627],[128.11954309,36.12467404],[128.11937706,36.12442314],[128.11915363,36.12420323],[128.11888137,36.12402275],[128.11857076,36.12388865],[128.11823372,36.12380606],[128.11788322,36.12377818],[128.11753271,36.12380606],[128.11719568,36.12388865],[128.11688506,36.12402275],[128.11661281,36.12420323],[128.11638937,36.12442314],[128.11622335,36.12467404],[128.11612111,36.12494627],[128.11608659,36.12522938],[128.11612111,36.1255125],[128.11622335,36.12578473],[128.11638937,36.12603562],[128.11661281,36.12625553],[128.11688506,36.126436],[128.11719568,36.1265701],[128.11753271,36.12665268],[128.11788322,36.12668056],[128.11823372,36.12665268],[128.11857076,36.1265701],[128.11888137,36.126436],[128.11915363,36.12625553],[128.11937706,36.12603562],[128.11954309,36.12578473],[128.11964533,36.1255125],[128.11967985,36.12522938]]]}"
6617827,2020037,4721010500,47210001  ,경상북도 영주시1,경상북도 영주시 가흥동(대동로149 부근),7,7,0,3,4,0,128.6185441,36.81427333,"{""type"":""Polygon"",""coordinates"":[[[128.62034076,36.81427333],[128.62030624,36.81399272],[128.620204,36.8137229],[128.62003798,36.81347422],[128.61981454,36.81325626],[128.61954229,36.81307738],[128.61923167,36.81294446],[128.61889464,36.81286261],[128.61854413,36.81283497],[128.61819363,36.81286261],[128.61785659,36.81294446],[128.61754598,36.81307738],[128.61727372,36.81325626],[128.61705029,36.81347422],[128.61688426,36.8137229],[128.61678202,36.81399272],[128.6167475,36.81427333],[128.61678202,36.81455394],[128.61688426,36.81482376],[128.61705029,36.81507243],[128.61727372,36.81529039],[128.61754598,36.81546927],[128.61785659,36.81560218],[128.61819363,36.81568403],[128.61854413,36.81571167],[128.61889464,36.81568403],[128.61923167,36.81560218],[128.61954229,36.81546927],[128.61981454,36.81529039],[128.62003798,36.81507243],[128.620204,36.81482376],[128.62030624,36.81455394],[128.62034076,36.81427333]]]}"
6617778,2020037,4721010100,47210002  ,경상북도 영주시2,경상북도 영주시 영주동(광복로10 부근),4,4,0,2,2,0,128.61971,36.827351,"{""type"":""Polygon"",""coordinates"":[[[128.62150665,36.827351],[128.62147213,36.82707043],[128.62136989,36.82680065],[128.62120387,36.82655202],[128.62098043,36.8263341],[128.62070818,36.82615525],[128.62039757,36.82602235],[128.62006053,36.82594051],[128.61971002,36.82591288],[128.61935952,36.82594051],[128.61902248,36.82602235],[128.61871187,36.82615525],[128.61843961,36.8263341],[128.61821618,36.82655202],[128.61805015,36.82680065],[128.61794792,36.82707043],[128.61791339,36.827351],[128.61794792,36.82763156],[128.61805015,36.82790133],[128.61821618,36.82814996],[128.61843961,36.82836788],[128.61871187,36.82854673],[128.61902248,36.82867962],[128.61935952,36.82876145],[128.61971002,36.82878909],[128.62006053,36.82876145],[128.62039757,36.82867962],[128.62070818,36.82854673],[128.62098043,36.82836788],[128.62120387,36.82814996],[128.62136989,36.82790133],[128.62147213,36.82763156],[128.62150665,36.827351]]]}"
6619260,2020037,4725010600,47250001  ,경상북도 상주시1,경상북도 상주시 서성동(햇빛촌입구 부근),9,10,0,2,8,0,128.1598373,36.41984778,"{""type"":""Polygon"",""coordinates"":[[[128.16163389,36.41984778],[128.16159937,36.41956574],[128.16149713,36.41929453],[128.1613311,36.41904458],[128.16110767,36.41882549],[128.16083542,36.4186457],[128.1605248,36.41851209],[128.16018777,36.41842982],[128.15983726,36.41840204],[128.15948676,36.41842982],[128.15914972,36.41851209],[128.15883911,36.4186457],[128.15856685,36.41882549],[128.15834342,36.41904458],[128.15817739,36.41929453],[128.15807515,36.41956574],[128.15804063,36.41984778],[128.15807515,36.42012983],[128.15817739,36.42040104],[128.15834342,36.42065098],[128.15856685,36.42087006],[128.15883911,36.42104985],[128.15914972,36.42118345],[128.15948676,36.42126572],[128.15983726,36.4212935],[128.16018777,36.42126572],[128.1605248,36.42118345],[128.16083542,36.42104985],[128.16110767,36.42087006],[128.1613311,36.42065098],[128.16149713,36.42040104],[128.16159937,36.42012983],[128.16163389,36.41984778]]]}"
6619261,2020037,4725010800,47250002  ,경상북도 상주시2,경상북도 상주시 서문동(중앙사거리 부근),9,9,0,2,6,1,128.15904,36.41568165,"{""type"":""Polygon"",""coordinates"":[[[128.16083658,36.41568165],[128.16080206,36.41539959],[128.16069982,36.41512837],[128.1605338,36.4148784],[128.16031036,36.41465931],[128.16003811,36.4144795],[128.15972749,36.41434589],[128.15939046,36.41426362],[128.15903995,36.41423584],[128.15868945,36.41426362],[128.15835241,36.41434589],[128.1580418,36.4144795],[128.15776954,36.41465931],[128.15754611,36.4148784],[128.15738008,36.41512837],[128.15727784,36.41539959],[128.15724332,36.41568165],[128.15727784,36.41596372],[128.15738008,36.41623494],[128.15754611,36.4164849],[128.15776954,36.41670399],[128.1580418,36.41688379],[128.15835241,36.41701739],[128.15868945,36.41709967],[128.15903995,36.41712745],[128.15939046,36.41709967],[128.15972749,36.41701739],[128.16003811,36.41688379],[128.16031036,36.41670399],[128.1605338,36.4164849],[128.16069982,36.41623494],[128.16080206,36.41596372],[128.16083658,36.41568165]]]}"
6619262,2020037,4725010700,47250003  ,경상북도 상주시3,경상북도 상주시 남성동(대구은행상주시청출장소출장소 부근),6,6,0,0,6,0,128.159522,36.41137648,"{""type"":""Polygon"",""coordinates"":[[[128.16131861,36.41137648],[128.16128409,36.4110944],[128.16118185,36.41082316],[128.16101582,36.41057318],[128.16079239,36.41035407],[128.16052013,36.41017426],[128.16020952,36.41004064],[128.15987248,36.40995836],[128.15952198,36.40993058],[128.15917147,36.40995836],[128.15883444,36.41004064],[128.15852382,36.41017426],[128.15825157,36.41035407],[128.15802813,36.41057318],[128.15786211,36.41082316],[128.15775987,36.4110944],[128.15772535,36.41137648],[128.15775987,36.41165855],[128.15786211,36.41192979],[128.15802813,36.41217976],[128.15825157,36.41239886],[128.15852382,36.41257868],[128.15883444,36.41271229],[128.15917147,36.41279457],[128.15952198,36.41282235],[128.15987248,36.41279457],[128.16020952,36.41271229],[128.16052013,36.41257868],[128.16079239,36.41239886],[128.16101582,36.41217976],[128.16118185,36.41192979],[128.16128409,36.41165855],[128.16131861,36.41137648]]]}"
6619263,2020037,4725010500,47250004  ,경상북도 상주시4,경상북도 상주시 냉림동(냉림1주공아파트입구 부근),4,4,0,2,2,0,128.1589888,36.42347834,"{""type"":""Polygon"",""coordinates"":[[[128.16078545,36.42347834],[128.16075093,36.4231963],[128.16064869,36.42292511],[128.16048266,36.42267517],[128.16025923,36.42245609],[128.15998697,36.42227631],[128.15967636,36.42214271],[128.15933932,36.42206044],[128.15898882,36.42203266],[128.15863831,36.42206044],[128.15830128,36.42214271],[128.15799067,36.42227631],[128.15771841,36.42245609],[128.15749498,36.42267517],[128.15732895,36.42292511],[128.15722671,36.4231963],[128.15719219,36.42347834],[128.15722671,36.42376037],[128.15732895,36.42403157],[128.15749498,36.4242815],[128.15771841,36.42450057],[128.15799067,36.42468035],[128.15830128,36.42481394],[128.15863831,36.42489621],[128.15898882,36.42492398],[128.15933932,36.42489621],[128.15967636,36.42481394],[128.15998697,36.42468035],[128.16025923,36.42450057],[128.16048266,36.4242815],[128.16064869,36.42403157],[128.16075093,36.42376037],[128.16078545,36.42347834]]]}"
6619264,2020037,4729010200,47290001  ,경상북도 경산시1,경상북도 경산시 삼북동(경안로124 부근),4,4,1,0,2,1,128.7375232,35.82027831,"{""type"":""Polygon"",""coordinates"":[[[128.7393198,35.82027831],[128.73928528,35.8199941],[128.73918304,35.81972081],[128.73901702,35.81946895],[128.73879358,35.81924818],[128.73852133,35.81906701],[128.73821071,35.81893238],[128.73787368,35.81884948],[128.73752317,35.81882149],[128.73717267,35.81884948],[128.73683563,35.81893238],[128.73652502,35.81906701],[128.73625276,35.81924818],[128.73602933,35.81946895],[128.7358633,35.81972081],[128.73576106,35.8199941],[128.73572654,35.82027831],[128.73576106,35.82056252],[128.7358633,35.82083581],[128.73602933,35.82108767],[128.73625276,35.82130842],[128.73652502,35.82148959],[128.73683563,35.82162422],[128.73717267,35.82170712],[128.73752317,35.82173511],[128.73787368,35.82170712],[128.73821071,35.82162422],[128.73852133,35.82148959],[128.73879358,35.82130842],[128.73901702,35.82108767],[128.73918304,35.82083581],[128.73928528,35.82056252],[128.7393198,35.82027831]]]}"
6617594,2020037,4773025000,47730001  ,경상북도 의성군1,경상북도 의성군 의성읍(북원사거리 부근),4,4,0,4,0,0,128.6941227,36.35671115,"{""type"":""Polygon"",""coordinates"":[[[128.69591929,36.35671115],[128.69588477,36.35642887],[128.69578253,36.35615744],[128.69561651,36.35590729],[128.69539307,36.35568802],[128.69512082,36.35550808],[128.6948102,36.35537437],[128.69447317,36.35529203],[128.69412266,36.35526423],[128.69377216,36.35529203],[128.69343512,36.35537437],[128.69312451,36.35550808],[128.69285225,36.35568802],[128.69262882,36.35590729],[128.69246279,36.35615744],[128.69236055,36.35642887],[128.69232603,36.35671115],[128.69236055,36.35699342],[128.69246279,36.35726485],[128.69262882,36.357515],[128.69285225,36.35773425],[128.69312451,36.35791419],[128.69343512,36.3580479],[128.69377216,36.35813023],[128.69412266,36.35815803],[128.69447317,36.35813023],[128.6948102,36.3580479],[128.69512082,36.35791419],[128.69539307,36.35773425],[128.69561651,36.357515],[128.69578253,36.35726485],[128.69588477,36.35699342],[128.69591929,36.35671115]]]}"
6617447,2020037,4812110500,48121001  ,경상남도 창원시 의창구1,경상남도 창원시 의창구 도계동(서부경찰서사거리 부근),4,4,0,0,4,0,128.6388474,35.25230833,"{""type"":""Polygon"",""coordinates"":[[[128.64064399,35.25230833],[128.64060947,35.2520221],[128.64050723,35.25174687],[128.6403412,35.25149322],[128.64011777,35.25127089],[128.63984551,35.25108842],[128.6395349,35.25095284],[128.63919787,35.25086935],[128.63884736,35.25084116],[128.63849685,35.25086935],[128.63815982,35.25095284],[128.63784921,35.25108842],[128.63757695,35.25127089],[128.63735352,35.25149322],[128.63718749,35.25174687],[128.63708525,35.2520221],[128.63705073,35.25230833],[128.63708525,35.25259456],[128.63718749,35.25286979],[128.63735352,35.25312344],[128.63757695,35.25334577],[128.63784921,35.25352822],[128.63815982,35.2536638],[128.63849685,35.25374729],[128.63884736,35.25377548],[128.63919787,35.25374729],[128.6395349,35.2536638],[128.63984551,35.25352822],[128.64011777,35.25334577],[128.6403412,35.25312344],[128.64050723,35.25286979],[128.64060947,35.25259456],[128.64064399,35.25230833]]]}"
6619266,2020037,4812112400,48121002  ,경상남도 창원시 의창구2,경상남도 창원시 의창구 명서동(명곡광장 부근),4,4,0,0,2,2,128.6514021,35.24213156,"{""type"":""Polygon"",""coordinates"":[[[128.65319873,35.24213156],[128.65316421,35.2418453],[128.65306197,35.24157003],[128.65289594,35.24131635],[128.65267251,35.24109399],[128.65240025,35.2409115],[128.65208964,35.2407759],[128.6517526,35.2406924],[128.6514021,35.2406642],[128.65105159,35.2406924],[128.65071456,35.2407759],[128.65040394,35.2409115],[128.65013169,35.24109399],[128.64990825,35.24131635],[128.64974223,35.24157003],[128.64963999,35.2418453],[128.64960547,35.24213156],[128.64963999,35.24241783],[128.64974223,35.24269309],[128.64990825,35.24294677],[128.65013169,35.24316913],[128.65040394,35.24335161],[128.65071456,35.2434872],[128.65105159,35.2435707],[128.6514021,35.2435989],[128.6517526,35.2435707],[128.65208964,35.2434872],[128.65240025,35.24335161],[128.65267251,35.24316913],[128.65289594,35.24294677],[128.65306197,35.24269309],[128.65316421,35.24241783],[128.65319873,35.24213156]]]}"
6617267,2020037,4812313000,48123001  ,경상남도 창원시 성산구1,경상남도 창원시 성산구 사파동(어린이보호구역 부근),4,4,0,1,2,1,128.6996251,35.21900945,"{""type"":""Polygon"",""coordinates"":[[[128.70142176,35.21900945],[128.70138724,35.2187231],[128.701285,35.21844775],[128.70111897,35.218194],[128.70089554,35.21797157],[128.70062328,35.21778904],[128.70031267,35.2176534],[128.69997563,35.21756987],[128.69962513,35.21754167],[128.69927462,35.21756987],[128.69893759,35.2176534],[128.69862697,35.21778904],[128.69835472,35.21797157],[128.69813128,35.218194],[128.69796526,35.21844775],[128.69786302,35.2187231],[128.6978285,35.21900945],[128.69786302,35.21929579],[128.69796526,35.21957113],[128.69813128,35.21982489],[128.69835472,35.2200473],[128.69862697,35.22022984],[128.69893759,35.22036547],[128.69927462,35.22044899],[128.69962513,35.2204772],[128.69997563,35.22044899],[128.70031267,35.22036547],[128.70062328,35.22022984],[128.70089554,35.2200473],[128.70111897,35.21982489],[128.701285,35.21957113],[128.70138724,35.21929579],[128.70142176,35.21900945]]]}"
6617499,2020037,4812913700,48129001  ,경상남도 창원시 진해구1,경상남도 창원시 진해구 여좌동(중앙삼거리 부근),4,4,0,1,3,0,128.6657872,35.15231116,"{""type"":""Polygon"",""coordinates"":[[[128.6675838,35.15231116],[128.66754928,35.15202458],[128.66744704,35.15174901],[128.66728101,35.15149504],[128.66705758,35.15127243],[128.66678532,35.15108975],[128.66647471,35.150954],[128.66613767,35.1508704],[128.66578717,35.15084218],[128.66543666,35.1508704],[128.66509963,35.150954],[128.66478902,35.15108975],[128.66451676,35.15127243],[128.66429333,35.15149504],[128.6641273,35.15174901],[128.66402506,35.15202458],[128.66399054,35.15231116],[128.66402506,35.15259774],[128.6641273,35.15287331],[128.66429333,35.15312727],[128.66451676,35.15334987],[128.66478902,35.15353255],[128.66509963,35.1536683],[128.66543666,35.15375189],[128.66578717,35.15378011],[128.66613767,35.15375189],[128.66647471,35.1536683],[128.66678532,35.15353255],[128.66705758,35.15334987],[128.66728101,35.15312727],[128.66744704,35.15287331],[128.66754928,35.15259774],[128.6675838,35.15231116]]]}"
6617810,2020037,4817010400,48170001  ,경상남도 진주시1,경상남도 진주시 칠암동(진양교 부근),4,4,1,1,2,0,128.0975521,35.17890782,"{""type"":""Polygon"",""coordinates"":[[[128.0993487,35.17890782],[128.09931418,35.17862133],[128.09921194,35.17834585],[128.09904592,35.17809197],[128.09882248,35.17786944],[128.09855023,35.17768681],[128.09823961,35.1775511],[128.09790258,35.17746754],[128.09755207,35.17743932],[128.09720157,35.17746754],[128.09686453,35.1775511],[128.09655392,35.17768681],[128.09628166,35.17786944],[128.09605823,35.17809197],[128.0958922,35.17834585],[128.09578996,35.17862133],[128.09575544,35.17890782],[128.09578996,35.17919431],[128.0958922,35.17946979],[128.09605823,35.17972367],[128.09628166,35.17994619],[128.09655392,35.18012882],[128.09686453,35.18026452],[128.09720157,35.18034808],[128.09755207,35.1803763],[128.09790258,35.18034808],[128.09823961,35.18026452],[128.09855023,35.18012882],[128.09882248,35.17994619],[128.09904592,35.17972367],[128.09921194,35.17946979],[128.09931418,35.17919431],[128.0993487,35.17890782]]]}"
6619267,2020037,4824010400,48240001  ,경상남도 사천시1,경상남도 사천시 동금동(동금2길32 부근),5,5,0,2,2,1,128.0777548,34.93113564,"{""type"":""Polygon"",""coordinates"":[[[128.0795514,34.93113564],[128.07951688,34.93084828],[128.07941464,34.93057196],[128.07924862,34.9303173],[128.07902518,34.9300941],[128.07875293,34.92991091],[128.07844231,34.9297748],[128.07810528,34.92969097],[128.07775477,34.92966267],[128.07740427,34.92969097],[128.07706723,34.9297748],[128.07675662,34.92991091],[128.07648436,34.9300941],[128.07626093,34.9303173],[128.0760949,34.93057196],[128.07599266,34.93084828],[128.07595814,34.93113564],[128.07599266,34.93142299],[128.0760949,34.93169931],[128.07626093,34.93195396],[128.07648436,34.93217716],[128.07675662,34.93236034],[128.07706723,34.93249645],[128.07740427,34.93258027],[128.07775477,34.93260857],[128.07810528,34.93258027],[128.07844231,34.93249645],[128.07875293,34.93236034],[128.07902518,34.93217716],[128.07924862,34.93195396],[128.07941464,34.93169931],[128.07951688,34.93142299],[128.0795514,34.93113564]]]}"
6617597,2020037,4825010400,48250001  ,경상남도 김해시1,경상남도 김해시 봉황동(가락로13 부근),5,5,0,3,2,0,128.8825472,35.22793197,"{""type"":""Polygon"",""coordinates"":[[[128.88434384,35.22793197],[128.88430932,35.22764565],[128.88420708,35.22737034],[128.88404105,35.22711661],[128.88381762,35.22689421],[128.88354536,35.22671169],[128.88323475,35.22657607],[128.88289771,35.22649255],[128.88254721,35.22646435],[128.8821967,35.22649255],[128.88185967,35.22657607],[128.88154905,35.22671169],[128.8812768,35.22689421],[128.88105336,35.22711661],[128.88088734,35.22737034],[128.8807851,35.22764565],[128.88075058,35.22793197],[128.8807851,35.22821828],[128.88088734,35.22849359],[128.88105336,35.22874732],[128.8812768,35.22896971],[128.88154905,35.22915223],[128.88185967,35.22928784],[128.8821967,35.22937136],[128.88254721,35.22939956],[128.88289771,35.22937136],[128.88323475,35.22928784],[128.88354536,35.22915223],[128.88381762,35.22896971],[128.88404105,35.22874732],[128.88420708,35.22849359],[128.88430932,35.22821828],[128.88434384,35.22793197]]]}"
6619268,2020037,4825010300,48250002  ,경상남도 김해시2,경상남도 김해시 부원동(김해대로2367 부근),4,4,0,2,2,0,128.887489,35.2266602,"{""type"":""Polygon"",""coordinates"":[[[128.88928564,35.2266602],[128.88925112,35.22637388],[128.88914888,35.22609856],[128.88898285,35.22584483],[128.88875942,35.22562242],[128.88848716,35.2254399],[128.88817655,35.22530428],[128.88783952,35.22522076],[128.88748901,35.22519256],[128.8871385,35.22522076],[128.88680147,35.22530428],[128.88649086,35.2254399],[128.8862186,35.22562242],[128.88599517,35.22584483],[128.88582914,35.22609856],[128.8857269,35.22637388],[128.88569238,35.2266602],[128.8857269,35.22694652],[128.88582914,35.22722183],[128.88599517,35.22747556],[128.8862186,35.22769796],[128.88649086,35.22788048],[128.88680147,35.2280161],[128.8871385,35.22809961],[128.88748901,35.22812781],[128.88783952,35.22809961],[128.88817655,35.2280161],[128.88848716,35.22788048],[128.88875942,35.22769796],[128.88898285,35.22747556],[128.88914888,35.22722183],[128.88925112,35.22694652],[128.88928564,35.2266602]]]}"
6687664,2021028,1111011900,11110001  ,서울특별시 종로구1,서울특별시 종로구 세종로(세종로180 부근),5,5,0,2,2,1,126.977277,37.56954474,"{""type"":""Polygon"",""coordinates"":[[[126.97907362,37.56954474],[126.9790391,37.56926693],[126.97893686,37.56899979],[126.97877084,37.56875359],[126.9785474,37.56853779],[126.97827515,37.56836069],[126.97796453,37.5682291],[126.9776275,37.56814806],[126.97727699,37.5681207],[126.97692649,37.56814806],[126.97658945,37.5682291],[126.97627884,37.56836069],[126.97600658,37.56853779],[126.97578315,37.56875359],[126.97561712,37.56899979],[126.97551488,37.56926693],[126.97548036,37.56954474],[126.97551488,37.56982256],[126.97561712,37.5700897],[126.97578315,37.57033589],[126.97600658,37.57055168],[126.97627884,37.57072878],[126.97658945,37.57086037],[126.97692649,37.5709414],[126.97727699,37.57096876],[126.9776275,37.5709414],[126.97796453,37.57086037],[126.97827515,37.57072878],[126.9785474,37.57055168],[126.97877084,37.57033589],[126.97893686,37.5700897],[126.9790391,37.56982256],[126.97907362,37.56954474]]]}"
6687396,2021028,1111017400,11110002  ,서울특별시 종로구2,서울특별시 종로구 창신동(흥인지문사거리 부근),3,4,1,0,2,1,127.0087898,37.57117419,"{""type"":""Polygon"",""coordinates"":[[[127.01058642,37.57117419],[127.0105519,37.57089638],[127.01044966,37.57062924],[127.01028363,37.57038305],[127.0100602,37.57016726],[127.00978794,37.56999016],[127.00947733,37.56985857],[127.00914029,37.56977753],[127.00878979,37.56975017],[127.00843928,37.56977753],[127.00810225,37.56985857],[127.00779163,37.56999016],[127.00751938,37.57016726],[127.00729595,37.57038305],[127.00712992,37.57062924],[127.00702768,37.57089638],[127.00699316,37.57117419],[127.00702768,37.57145199],[127.00712992,37.57171913],[127.00729595,37.57196532],[127.00751938,37.5721811],[127.00779163,37.57235819],[127.00810225,37.57248978],[127.00843928,37.57257081],[127.00878979,37.57259818],[127.00914029,37.57257081],[127.00947733,37.57248978],[127.00978794,37.57235819],[127.0100602,37.5721811],[127.01028363,37.57196532],[127.01044966,37.57171913],[127.0105519,37.57145199],[127.01058642,37.57117419]]]}"
6687665,2021028,1114016200,11140001  ,서울특별시 중구1,서울특별시 중구 신당동(신평화시장 부근),5,6,0,0,6,0,127.013063,37.56973988,"{""type"":""Polygon"",""coordinates"":[[[127.01485965,37.56973988],[127.01482513,37.56946206],[127.01472289,37.56919492],[127.01455687,37.56894872],[127.01433343,37.56873293],[127.01406118,37.56855583],[127.01375056,37.56842423],[127.01341353,37.56834319],[127.01306302,37.56831583],[127.01271252,37.56834319],[127.01237548,37.56842423],[127.01206487,37.56855583],[127.01179261,37.56873293],[127.01156918,37.56894872],[127.01140315,37.56919492],[127.01130091,37.56946206],[127.01126639,37.56973988],[127.01130091,37.57001769],[127.01140315,37.57028483],[127.01156918,37.57053102],[127.01179261,37.57074681],[127.01206487,37.5709239],[127.01237548,37.5710555],[127.01271252,37.57113653],[127.01306302,37.57116389],[127.01341353,37.57113653],[127.01375056,37.5710555],[127.01406118,37.5709239],[127.01433343,37.57074681],[127.01455687,37.57053102],[127.01472289,37.57028483],[127.01482513,37.57001769],[127.01485965,37.56973988]]]}"
