시군명,정류소명,정류소영문명,정류소id,정류소번호,중앙차로여부,관할관청,위치,lat,lon
수원시,백선교회,Baekseon Church ,200000292,1263,노변정류장,경기도 수원시,경기도 수원시 장안구 이목동,37.3115833,126.97765
수원시,백선교회,Baekseon Church ,200000291,1270,노변정류장,경기도 수원시,경기도 수원시 장안구 이목동,37.3114667,126.978
수원시,백설마을입구.대평고,"Baekseol Maeul, Daepyeong High School",200000373,1346,노변정류장,경기도 수원시,,37.29635,126.98575
수원시,백설마을입구.동남대정문,"Baekseol Maeul, Dongnam Health University Main Gate",200000372,1345,노변정류장,경기도 수원시,,37.29655,126.9859333
수원시,백자아파트,Baekja Apartment ,203000195,4205,노변정류장,경기도 수원시,경기도 수원시 영통구 매탄동,37.2674167,127.054
수원시,벌말교차로(경유),,277102645,,,,,37.2596,126.99875
수원시,벌말교차로(경유),,277102798,,,,,37.2598,126.99845
수원시,벌터교차로(경유),,277103124,,,,,37.2621,126.9963
수원시,벌터교차로.OK주방,,201510360,,,,,37.2610667,126.99405
수원시,벌터교차로.영림몰딩,,201510370,,,,,37.2615833,126.9948167
수원시,벌터마을.래미안영통마크원2단지,"Beolteo Maeul, Raemian Yeongtong Mark 1 2-danji",203000130,4040,노변정류장,경기도 수원시,경기도 수원시 영통구 신동,37.2483,127.04705
수원시,법원가사과.동수원등기소,", Dongsuwon Registry Office",203000038,4151,노변정류장,경기도 수원시,경기도 수원시 영통구 영통동,37.2563833,127.0751167
수원시,법원가사과.동수원등기소,", Dongsuwon Registry Office",203000039,4147,노변정류장,경기도 수원시,경기도 수원시 영통구 영통동,37.2570667,127.0732833
수원시,법원사거리,Beobwon-ri Sageori ,203000178,4179,노변정류장,경기도 수원시,경기도 수원시 영통구 매탄동,37.27375,127.0465333
수원시,법원사거리,Beobwon-ri Sageori ,203000068,4042,노변정류장,경기도 수원시,경기도 수원시 영통구 원천동,37.2739,127.0472667
수원시,법원사거리(경유),,277101866,,,,,37.2736167,127.0488333
수원시,벽산e빌리지,Byuksan e-Village,203000017,4044,노변정류장,경기도 수원시,경기도 수원시 영통구 망포동,37.2382667,127.0473667
수원시,벽산블루밍아파트,Byuksan Blooming Apartment,200000132,1096,노변정류장,경기도 수원시,경기도 수원시 장안구 파장동,37.3056833,126.9950333
수원시,벽산블루밍아파트,Byuksan Blooming Apartment,200000125,1094,노변정류장,경기도 수원시,경기도 수원시 장안구 정자동,37.3055333,126.9950167
수원시,벽산아파트,Byuksan Apartment,200000427,1400,노변정류장,경기도 수원시,,37.2951333,126.9971167
수원시,벽산아파트,Byuksan Apartment,200000428,1401,노변정류장,경기도 수원시,,37.2955833,126.9964167
수원시,벽산아파트,Byuksan Apartment,203000422,4409,노변정류장,경기도 수원시,,37.23855,127.0469333
수원시,벽산아파트,Byuksan Apartment,200000052,1177,노변정류장,경기도 수원시,경기도 수원시 장안구 조원동,37.2970667,127.02055
수원시,벽산아파트,Byuksan Apartment,200000055,1175,노변정류장,경기도 수원시,경기도 수원시 장안구 조원동,37.2966667,127.0201333
수원시,벽산아파트,Byuksan Apartment,203000423,4410,노변정류장,경기도 수원시,,37.2385,127.04705
수원시,벽산아파트.서희3차아파트,"Byuksan Apartment, Seohee Apartment 3-cha",200000390,1363,노변정류장,경기도 수원시,,37.3046667,126.96635
수원시,벽산아파트.서희3차아파트,"Byuksan Apartment, Seohee Apartment 3-cha",200000389,1362,노변정류장,경기도 수원시,,37.3045833,126.9665167
수원시,벽산아파트.성원썅떼빌입구,"Byuksan Apartment, Sungwon Santevill ",202000189,3264,노변정류장,경기도 수원시,,37.28345,127.0046333
수원시,벽산아파트.성원썅떼빌입구,"Byuksan Apartment, Sungwon Santevill ",202000175,3250,노변정류장,경기도 수원시,,37.2834,127.0045667
수원시,벽산아파트후문,Byuksan Apartment Back Gate,200000429,1402,노변정류장,경기도 수원시,,37.3037,126.9669833
수원시,벽산아파트후문,Byuksan Apartment Back Gate,200000430,1403,노변정류장,경기도 수원시,,37.3036833,126.9671
수원시,벽적골8단지,Byeokjeokgol 8-danji,203000365,4352,노변정류장,경기도 수원시,경기도 수원시 영통구 영통동,37.2516667,127.0617
수원시,벽적골주공8단지,Byeokjeokgol Jugong Apartment 8-danji,203000011,4097,노변정류장,경기도 수원시,경기도 수원시 영통구 영통동,37.2519333,127.0604833
수원시,벽적골주공아파트,Byeokjeokgol Jugong Apartment,203000142,4106,노변정류장,경기도 수원시,경기도 수원시 영통구 영통동,37.2496833,127.0623667
수원시,벽적골태영아파트,Byeokjeokgol Taeyoung Apartment ,203000138,4107,노변정류장,경기도 수원시,경기도 수원시 영통구 영통동,37.24955,127.06265
수원시,병무청사거리,Gyeonggi Regional Military Manpower Administration ,202000116,3183,,경기도 수원시,,37.2782833,127.0066833
수원시,병무청사거리,Gyeonggi Regional Military Manpower Administration ,202000115,3182,,경기도 수원시,,37.2783,127.0065
수원시,병무청입구,Military Manpower Administration,200000225,3030,노변정류장,경기도 수원시,경기도 수원시 팔달구 화서동,37.2794167,127.00385
수원시,보훈교육원,Korea Education and Research Institute for Pariots & Veterans,200000141,1187,노변정류장,경기도 수원시,경기도 수원시 장안구 연무동,37.2963,127.0257333
수원시,보훈교육원,Korea Education and Research Institute for Pariots & Veterans,200000181,1185,노변정류장,경기도 수원시,경기도 수원시 장안구 연무동,37.2961833,127.0252833
수원시,보훈원복지타운.보훈요양원,"Veterans Welfare & Healthcare Town, Veterans Nursing Home ",200000140,1191,노변정류장,경기도 수원시,경기도 수원시 장안구 영화동,37.2984,127.0268
수원시,보훈원복지타운.보훈요양원,"Veterans Welfare & Healthcare Town, Veterans Nursing Home ",200000182,1193,노변정류장,경기도 수원시,경기도 수원시 장안구 연무동,37.2983667,127.02705
수원시,북수원IC(경유),,277103225,,,,,37.3185667,126.9913833
수원시,북수원IC(경유),,277103224,,,,,37.3185833,126.9904
수원시,북수원TG(경유),,274000174,,,,,37.3235167,126.9897
수원시,북수원TG(경유),,277103320,,,,,37.3261,126.9875167
수원시,북수원TG(경유),,277103321,,,,,37.3264833,126.9885167
수원시,북수원TG(경유),,274000173,,,,,37.3234833,126.9895333
수원시,블루밍푸른숲122동앞,Blooming Pureunsup 122,202000172,3247,노변정류장,경기도 수원시,,37.2822167,127.0009
수원시,블루밍푸른숲122동앞,Blooming Pureunsup 122,202000192,3267,노변정류장,경기도 수원시,,37.2823167,127.0008833
수원시,블루밍푸른숲관리사무소앞,Blooming Pureunsup Management Office ,202000193,3268,노변정류장,경기도 수원시,,37.2821,126.9989167
수원시,블루밍푸른숲관리사무소앞,Blooming Pureunsup Management Office ,202000171,3246,노변정류장,경기도 수원시,,37.2821667,126.9982333
수원시,블루밍푸른숲아파트,Blooming Pureunsup Apartment,200000209,3009,노변정류장,경기도 수원시,경기도 수원시 팔달구 화서동,37.2813333,126.9966167
수원시,블루밍푸른숲아파트,Blooming Pureunsup Apartment ,200000218,3010,노변정류장,경기도 수원시,경기도 수원시 팔달구 화서동,37.2810667,126.9970333
수원시,블루밍푸른숲후문,Blooming Pureunsup Back Gate,202000191,3266,노변정류장,경기도 수원시,,37.2825833,127.002
수원시,블루밍푸른숲후문,Blooming Pureunsup Back Gate,202000173,3248,노변정류장,경기도 수원시,,37.2825,127.0019833
수원시,비단마을입구,Bidan Maeul ,200000406,1379,노변정류장,경기도 수원시,,37.2977,126.97935
수원시,비상활주로.곡반정동입구,"Emergency Runaway, Gokbanjeong-dong",201000040,2225,노변정류장,경기도 수원시,,37.233,127.0213667
수원시,비석거리입구,Biseokgeori,200000003,1180,노변정류장,경기도 수원시,경기도 수원시 장안구 하광교동,37.3132667,127.02105
수원시,비석거리입구,Biseokgeori,200000009,1179,노변정류장,경기도 수원시,경기도 수원시 장안구 하광교동,37.31325,127.0208667
수원시,비행장입구.세류역,"Airfield, Seryu Station",201000202,2192,노변정류장,경기도 수원시,경기도 수원시 권선구 세류동,37.2444333,127.0143833
수원시,산남중학교,Sannam Middle School ,203000085,4059,노변정류장,경기도 수원시,경기도 수원시 영통구 매탄동,37.2686333,127.052
수원시,산업단지3단지입구,,201508410,,,,,37.2420167,126.9810167
수원시,산업단지3단지입구,Industrial Complex 3,201000479,2963,노변정류장,경기도 수원시,경기도 수원시 권선구 고색동,37.24185,126.9809667
수원시,산업단지중앙로,Industrial Complex Jungang-ro,201000352,2851,노변정류장,경기도 수원시,경기도 수원시 권선구 고색동,37.2409,126.9778167
수원시,산업단지중앙로,Industrial Complex Jungang-ro,201000353,2853,노변정류장,경기도 수원시,경기도 수원시 권선구 고색동,37.2411167,126.97765
수원시,산의초등학교.광교삼성래미안,"Sanui Elementary School, Gwanggyo Samsung Raemian",203000272,4296,노변정류장,경기도 수원시,경기도 수원시 영통구 이의동,37.2908167,127.0599333
수원시,산의초등학교.광교삼성래미안,"Sanui Elementary School, Gwanggyo Samsung Raemian",203000273,4297,노변정류장,경기도 수원시,경기도 수원시 영통구 이의동,37.29055,127.0598167
수원시,산의초등학교.광교중심상가,"Sanui Elementary School, Gwanggyo Shopping Center",203000270,4298,노변정류장,경기도 수원시,경기도 수원시 영통구 이의동,37.2877333,127.0562667
수원시,산의초등학교.광교중심상가,"Sanui Elementary School, Gwanggyo Shopping Center",203000271,4299,노변정류장,경기도 수원시,경기도 수원시 영통구 이의동,37.2879833,127.0560333
수원시,살구골동아아파트,Salgugol DongAh Apartment ,203000157,4129,노변정류장,경기도 수원시,경기도 수원시 영통구 영통동,37.2477167,127.0679833
수원시,살구골동아아파트(마을),Salgugol DongAh Apartment  ,203000413,4400,노변정류장,경기도 수원시,,37.2483667,127.06865
수원시,살구골현대아파트.영통역4번출구,Salgugol Hyundai Apartment,203000156,4135,노변정류장,경기도 수원시,경기도 수원시 영통구 영통동,37.2502,127.0704
수원시,삼보주택앞,Sambo House,200000315,1287,노변정류장,경기도 수원시,경기도 수원시 장안구 송죽동,37.3083167,127.00365
수원시,삼성1차아파트,Samsung Apartment 1-cha,203000063,4007,노변정류장,경기도 수원시,경기도 수원시 영통구 매탄동,37.2660167,127.0410167
수원시,삼성1차아파트,Samsung Apartment 1-cha,200000305,1279,노변정류장,경기도 수원시,경기도 수원시 장안구 율전동,37.2930667,126.9698167
수원시,삼성2차아파트,Samsung Apartment 2-cha,203000160,4012,노변정류장,경기도 수원시,경기도 수원시 영통구 매탄동,37.2694667,127.0425667
수원시,삼성DigitalCity동문,Samsung Digital City East Gate,203000187,4198,노변정류장,경기도 수원시,경기도 수원시 영통구 매탄동,37.2621167,127.0598167
수원시,삼성DigitalCity정문,Samsung Digital City Main Gate,203000379,4365,노변정류장,경기도 수원시,경기도 수원시 영통구 매탄동,37.2545167,127.0543
수원시,삼성DigitalCity정문,Samsung Digital City Main Gate,203000380,4366,노변정류장,경기도 수원시,경기도 수원시 영통구 매탄동,37.2546333,127.0539167
수원시,삼성DigitalCity홍보관,Samsung Digital City Promotion Center,203000185,4203,노변정류장,경기도 수원시,경기도 수원시 영통구 매탄동,37.2586,127.0570667
수원시,삼성DigitalCity홍보관,Samsung Digital City Promotion Center,203000184,4204,노변정류장,경기도 수원시,경기도 수원시 영통구 매탄동,37.2585333,127.0574
수원시,삼성래미안아파트,Samsung Raemian Apartment ,201000523,,노변정류장,경기도 수원시,,37.27475,126.9735333
수원시,삼성래미안아파트,Samsung Raemian Apartment ,201000524,,노변정류장,경기도 수원시,,37.2744167,126.9738333
수원시,삼성래미안아파트.성대후문,"Samsung Raemian Apartment, Sungkyunkwan University Back Gate",200000405,1378,노변정류장,경기도 수원시,,37.2963833,126.9764
수원시,삼성래미안아파트.성대후문,"Samsung Raemian Apartment, Sungkyunkwan University Back Gate",200000407,1380,노변정류장,경기도 수원시,,37.2965,126.9763667
수원시,삼성아파트,Samsung Apartment ,202000018,3104,노변정류장,경기도 수원시,경기도 수원시 팔달구 인계동,37.271,127.0357167
수원시,삼성아파트,Samsung Apartment ,202000012,3103,노변정류장,경기도 수원시,경기도 수원시 팔달구 인계동,37.2711,127.0353
수원시,삼성아파트,Samsung Apartment ,203000030,4051,노변정류장,경기도 수원시,경기도 수원시 영통구 매탄동,37.2652167,127.0504333
수원시,삼성아파트,Samsung Apartment ,203000021,4053,노변정류장,경기도 수원시,경기도 수원시 영통구 매탄동,37.2650833,127.0508167
수원시,삼성아파트,Samsung Apartment ,200000158,1007,노변정류장,경기도 수원시,경기도 수원시 장안구 율전동,37.2943833,126.9699333
수원시,삼성아파트,Samsung Apartment ,200000163,1010,노변정류장,경기도 수원시,경기도 수원시 장안구 천천동,37.2924833,126.9701667
수원시,삼성전자소재연구단지,Samsung Materials Research Institute ,203000238,4245,노변정류장,경기도 수원시,경기도 수원시 영통구 매탄동,37.2517833,127.0520667
